2020-01-01,Lincoln Buzzbox,125,100,-25,,,,Starting Price: ,,
2021-12-07,Coes Wrench 15\",,0.99,,2022-01-26,92-A-1,,92\,Starting Price: ,,
2021-12-07,Snap On Timing Light,20,,,,,,Starting Price: ,,
2021-12-07,Astd HSS & Brazed Carbide Lathe Bits,20,,,,,,Starting Price: ,,
2021-12-07,Dumore Tool Post Grinder,100,,,,,,Starting Price: ,,
2021-12-07,Lot 20 Adj Reamers,30,12.49,-17.51,,,,Starting Price: ,,
2021-12-07,(19) 1Big 10Med 8Sm Astd Adj Reamers,,0.99,,,98-A-1,22\,\,22\,6\,8,98\,Starting Price: ,,
2021-12-07,6 Morse Brass expansion Reamers (13/16. 7/8\, 15/16\, 1\, 1 3/8\, 1 1/2 (Cleveland)),,11.5,,2022-03-04,105-A-1,15\,\,16\,7\,5,105\,Starting Price: ,,
2021-12-07,More Adj. Reamers,5,,,,,,Starting Price: ,,
2021-12-07,Set Evans Adj Reamers,,,,,101-A-1,16\,\,22\,5\,4,101\,Starting Price: ,,
2021-12-07,11 Misc Reamers (W/ Green tip waxed one),,,,,109-A-1,12\,\,16\,8\,7,109\,Starting Price: ,,
2021-12-07,Lot Dial Indicators,50,,,,,,Starting Price: ,,
2021-12-07,Central Dial Indicator W/ interchangable tips W/ Box,,19,,,111-A-1,2\,\,9\,5\,4,111\,Starting Price: ,,
2021-12-07,18%,,,,,,,Starting Price: ,,
2021-12-07,Tax,0,,,,,,Starting Price: ,,
2021-12-08,Lot Astd Carbide Endmills (30.5 lbs),90,,,,,,Starting Price: ,,
2021-12-08,18% Buyers Pemium,16.2,,,,,,Starting Price: ,,
2021-12-08,Tax,0,,,,,,Starting Price: ,,
2021-12-16,18\" Crescent Wrench China and BlkHawk 1 1/2\" Wrench,25,5,-20,2022-01-15,95-A-1,6\,\,20\,6\,3,95\,Starting Price: ,,
2021-12-16,2 Tool Boxes (2-drawer Kennedy and Test Rite),45,,,,,,Starting Price: ,,
2021-12-16,40 Drawer Small Parts Cabinet,5,,,,,,Starting Price: ,,
2021-12-16,Lot Astd Wrenches,15,36.98,21.98,,,,Starting Price: ,,
2021-12-16,KMart Socket Set,,0.99,,2022-03-03,93-A-1,6\,\,16\,2\,5,93\,Starting Price: ,,
2021-12-16,Armstrong Wrenches,,35,,2022-01-12,100-A-1,5\,\,20\,5\,3,100\,Starting Price: ,,
2021-12-16,Astd Tiwan Wrenches - Kmart,,0.99,,2022-03-03,102-A-1,6\,\,14\,4\,2,102\,Starting Price: ,,
2021-12-16,Lot Astd Universal Wrenches,,0,,,103-A-1,3\,\,12\,6\,2,103\,Starting Price: Thrown Out,,
2021-12-16,Lot Sockets and Rachets/Breakers,15,,,,,,Starting Price: ,,
2021-12-16,Armstrong Armaloy 1/2\" Socket Set,,,,,,,Starting Price: ,,
2021-12-16,12 Pc. Misc Sockets,,,,,123-A-1,8\,\,16\,7\,5,123\,Starting Price: ,,
2021-12-16,7 Large Astd Hex Wrenches,5,,,,,,Starting Price: ,,
2021-12-16,Lot,350,530,180,,,,Starting Price: ,,
2021-12-16,Harig Grind All No. 1,,480,,2022-01-18,94-A-1,18\,\,11\,11\,9,94\,Starting Price: ,,
2021-12-16,Starrett 568 V-Block + clamp,,50,,2022-02-07,97-A-1,5\,\,7\,6\,9,97\,Starting Price: ,,
2021-12-16,Bridgeport No. 2 R8 Boring Head,80,130,50,2022-01-11,96-A-1,7\,\,9\,5\,5,96\,Starting Price: ,,
2021-12-16,4 Drill Indexes,15,,,,,,Starting Price: ,,
2021-12-16,18%,99.9,,,,,,Starting Price: ,,
2021-12-16,Tax,52.39,,,,,,Starting Price: ,,
2021-12-17,Shop-Vac 5 Gal\, 5.5 Peak HP,20,,,,,,Starting Price: ,,
2021-12-17,18%,3.6,,,,,,Starting Price: ,,
2021-12-17,Tax,0,,,,,,Starting Price: ,,
2022-01-06,16 Rolls Packing Tape,23.02,,-23.02,,,,Starting Price: ,,
2022-01-13,Mitutoyo 0-6 Micrometer Set,150,,,,,,Starting Price: ,,
2022-01-13,Mitutoyo 6-12 Micrometer Set,200,,,,,,Starting Price: ,,
2022-01-13,Buyer's Premium,63,,,,,,Starting Price: ,,
2022-01-13,Lot,54.7,20,-34.7,,,,Starting Price: ,,
2022-01-13,Mitutoyo 3-4,,,,,,,Starting Price: ,,
2022-01-13,Brown and Sharpe 5-6,,,,,,,Starting Price: ,,
2022-01-13,Starrett 2-3 No\, 436\, 0.001\, no rachet\, no carbide tips,,20,,2022-03-02,110-A-1,2\,\,9\,6\,3,110\,Starting Price: ,,
2022-01-18,Mitutoyo 1-2 Micrometer w/ Standard w/ Case,48.4,,,,,,Starting Price: ,,
2022-02-01,3.091 + 3.905 + 4.4 Ft 4/4 Soft Maple Wormy\, 2.85/ft,35.73,,,,,,Starting Price: ,,
2022-02-10,Mitutoyo Gauge Block Set A Grade - Incomplete,70,31.06,38.94,2022-04-01,106-A-1,9\,\,16\,12\,7,106\,Starting Price: ,,
2022-02-10,Gage block Set - Unbranded\, Incomplete,10,,,,,,Starting Price: ,,
2022-02-10,Lot 4 Astd Live Centers,150,,,,,,Starting Price: \,Includes Skoda live center for set,,
2022-02-10,Skoda Live Center Set,130,,,,,,Starting Price: ,,
2022-02-10,Lot 6 Taft Pierce No. 192 (Ground) Angle Plates,220,450,230,,,,Starting Price: ,,
2022-02-10,A,,130,,2022-03-07,112-A-1,16\,\,12\,8\,8,112\,Starting Price: 112A,,
2022-02-10,B,,,,,113-A-1,18\,\,12\,8\,8,113\,Starting Price: 113B,,
2022-02-10,C,,100,,2022-05-29,114-A-1,18\,\,12\,8\,8,114\,Starting Price: 114C,,
2022-02-10,D,,100,,2022-05-29,115-A-1,18\,\,12\,8\,8,115\, 1\,Starting Price: 115D,,
2022-02-10,E,,,,,116-A-1,18\,\,16\,8\,7,116\,Starting Price: 116E,,
2022-02-10,F,,120,,2022-03-02,117-A-1,19\,\,16\,8\,7,117\,Starting Price: 117F,,
2022-02-10,Royal Oak D-S Grinder,110,,,,,,Starting Price: ,,
2022-02-10,Deltronic Pin Gauge Set,140,,,,,,Starting Price: ,,
2022-02-10,Tax,73.48,,-73.48,,,,Starting Price: ,,
2022-02-10,Premium,149.4,,-149.4,,,,Starting Price: ,,
2022-02-15,Lot,225,1033,808,,,,Starting Price: ,,
2022-02-15,Royal Live Center Set MT4,,585,,2022-04-19,118-A-1,24\,\,23\,13\,11,118\,Starting Price: ,,
2022-02-15,3 Extra Live Centers for Royal Set MT4,,20,,,121-A-1,3\,\,7\,6\,3,121\,Starting Price: ,,
2022-02-15,4 Extra Live Centers for Royal Set MT4,,,,,122-A-1,4\,\,7\,6\,3,122\,Starting Price: ,,
2022-02-15,Cat 50 Tool Holder (?) Unknown (CAD?),,20,,2022-03-26,124-A-1,18\,\,16\,12\,7,124\,Starting Price: ,,
2022-02-15,NOS Jacobs Chuck W/ box\, 5-20mm\, \,18-.80\"\, 36 & 3 MT,,51,,2022-03-05,125-A-1,4\,\,7\,7\,5,125\,Starting Price: ,,
2022-02-15,Hardinge Spindle Nose Cover - HLVH HLV-H TFB?,,35,,2022-08-30,151-A-1,2\,\,8\,8\,6,151\,Starting Price: \, Actual Weight: (1.0lbs),,
2022-02-15,National Twist Drill 31/32-1 3/8 Spade Drill\, Series 2 EDP 75606 W/ 4 New 1\" Inserts (New), ,125,,2023-02-04,239-A-1,3\,\,11\,8\,6,239\,Starting Price: ,,
2022-02-15,Sandvik Coromant R166.4FG-123B (New) Tool Holder,,32,,2022-01-15,240-A-1,2\,\,6\,8\,4,240\,Starting Price: \, Actual Weight: (1lb\, 3oz),,
2022-02-15,Dorian MCLNL 12-4B Tool Holder (New),,105,,,241-A-1,2\,\,6\,8\,4,241\,Init Quantity: 3\, Actual Weight: (1lb\, 4oz),,3
2022-02-15,Dorian MVJNL 12-3B Tool Holder (New),,25,,2023-01-10,242-A-1,2\,\,6\,8\,4,242\,\, Actual Weight: (1lb\, 4oz),,
2022-02-15,Canela CA-CLSR12-3B (New),,,,,243-A-1,2\,\,6\,8\,4,243\,Init Quantity: 3\, Actual Weight: (1lb\, 4oz),,3
2022-02-15,Starrett 697 Head (A-Smooth Mvmnt),,35,,2023-09-29,244-A-1,2\,\,10\,8\,6,244\,\, Actual Weight: (1lb\, 5oz),,
2022-02-15,Starrett 697 Head (B-Gritty Mvmnt),,,,,245-A-1,2\,\,10\,8\,6,245\,Starting Price: \, Actual Weight: (1lb\, 10oz),,
2022-02-15,Canela MDJNL 12-4B (Lightly Used),,,,,246-A-1,2\,\,6\,8\,4,246\,Starting Price: \, Actual Weight: (1lb\, 4oz),,
2022-02-15,Lot Misc Pallet,400,1705,1305,,,,Starting Price: ,,
2022-02-15,Do-All Granite Surface Plate Grade A,,,,,,,Starting Price: ,,
2022-02-15,Parallels(?) for Brown and Sharpe 18\" Chuck,,,,,149-A-1,10\,\,12\,8\,7,149\,Starting Price: ,,
2022-02-15,Harig Basic Head + Collets,,405,,2022-06-23,147-A-1,23\,\,17\,11\,7,147\,Starting Price: ,,
2022-02-15,Fowler Trimos Vertical 3\, Model TSV-600,,1300,,2022-07-11,132-A-1,138\,\,51\,20\,16,132\,Starting Price: ,,
2022-02-15,Tax,59,,-59,,,,Starting Price: ,,
2022-02-15,Premium,112.5,,-112.5,,,,Starting Price: ,,
2022-02-16,Lot,100,510,410,,,,Starting Price: ,,
2022-02-16,Royal 5C Collet Chuck A2-5,,500,,2022-03-10,120-A-1,14\,\,9\,9\,9,120\,Starting Price: ,,
2022-02-16,3 Spindle Liners(?),,10,,2022-03-26,119-A-1,34\,\,23\,13\,11,119\,Starting Price: ,,
2022-02-16,Fowler Trimos TRR401-ISO50 Tool Presetter,150,985,,2022-04-08,126-A-1,75\,\,32\,21\,12,126\,Starting Price: ,,
2022-02-16,Tax,0,,0,,,,Starting Price: ,,
2022-02-16,Buyer's Premium,45,,-45,,,,Starting Price: ,,
2022-03-02,Lumber 1x6-8 (Qty: 6 @  7.38) + tax,48.71,,-48.71,,,,Starting Price: ,,
2022-03-02,Williams 1\" Rachet,10,,,,,,Starting Price: ,,
2022-03-02,Lot - 4 V-Blocks 2 Matched sets (1 set Taft Peirce),60,43,-17,,,,Starting Price: ,,
2022-03-02,Shop-Made Matched V-Blocks (1020 Carb&Hdn) Set 1,,43,,,134-A-1,17\,\,9\,9\,6,134\,Starting Price: ,,
2022-03-02,Taft Peirce Matched V-Block Set,,,,,,,Starting Price: ,,
2022-03-02,Lot - 4 V-Blocks 2 Matched sets,45,73,28,,,,Starting Price: ,,
2022-03-02,Shop-Made Matched V-Blocks w/Notch,,9,,2022-06-14,133-A-1,15\,\,11\,10\,8,133\,Starting Price: ,,
2022-03-02,Shop-Made Matched V-Blocks (1020 Carb&Hdn) Set 2,,64,,2022-06-04,135-A-1,17\,\,9\,9\,6,135\,Starting Price: ,,
2022-03-02,Blake Co-Axial Indicator,,,,,,,Starting Price: ,,
2022-03-02,Astd Dial Indicators,,,,,,,Starting Price: ,,
2022-03-02,Starrett 124 Depth Gage Set,60,,,,,,Starting Price: ,,
2022-03-02,18%,47.7,,-47.7,,,,Starting Price: ,,
2022-03-02,Tax,31.27,,,,,,Starting Price: ,,
2022-03-24,Packing Tape,23.02,,-23.02,,,,Starting Price: ,,
2022-03-24,Astd Screwdrivers,10,,,,,,Starting Price: ,,
2022-03-24,Kincrome Wrench Set,25,,,,,,Starting Price: ,,
2022-03-24,18%,7,,,,,,Starting Price: ,,
2022-03-24,Tax,0,,,,,,Starting Price: ,,
2022-04-15,IBM Selectric I 13\" Carriage,,,,,235-A-1,,235\,Starting Price: ,,
2022-04-22,Craftsman 109 Metal Lathe,100,,,,,,Starting Price: ,,
2022-04-26,JB Prowler LD5000 Refrigerant Leak Detector,30,120,90,2022-05-21,138-A-1,7\,\,19\,17\,9,138\,Starting Price: ,,
2022-04-26,Bell & Gossett RO-2\, V55690 Readout W/ Case,60,450,390,2022-01-12,139-A-1,19\,\,17\,16\,13,139\,Starting Price: ,,
2022-04-26,Marathon B302 Motor,25,50,25,2022-01-15,137-A-1,16\,\,15\,9\,8,137\,Starting Price: ,,
2022-04-26,McQay HAEQ5934 Motor,10,90,80,,136-A-1,19\,\,18\,12\,12,136\,Starting Price: ,,
2022-04-26,18%,22.5,,,,,,Starting Price: ,,
2022-04-26,Tax,0,,,,,,Starting Price: ,,
2022-05-01,Makita 1100 Planer,70,,,,,,Starting Price: ,,
2022-05-01,Standard 3 1/2\" Vise,20,,,,,,Starting Price: ,,
2022-05-01,Wilton 5\" Vise (Not bullet),15,65,50,2022,146-A-1,20\,\,17\,11\,10,146\,Starting Price: ,,
2022-05-05,Miller Spectrum-875 Autolink Plasma Cutter,1000,1800,800,2022,145-A-1,135\,\,32\,26\,18,145\,Starting Price: ,,
2022-05-12,Taper Shank Core Drill Bits 4-1 1/16 14-29/32,30,50,20,2022-09-08,166-A-1,25\,\,16\,12\,7,166\,Starting Price: ,,
2022-05-12,Lot 2 6-Drawer Small Parts Cabinets,25,,,,,,Starting Price: ,,
2022-05-12,Astd Transfer Punches,,5,,2022-08-30,163-A-1,4\,\,9\,6\,6,163\,Starting Price: ,,
2022-05-12,32 Misc Straight Shank Reamers,,0,,2022-08-16,167-A-1,20\,\,17\,9\,7,167\,Starting Price: ,,
2022-05-12,Astd Counterbores 12,,,,,194-A-1,10\,\,12\,9\,9,194\,Starting Price: ,,
2022-05-12,Astd Tapered Reamers 14,,,,,205-A-1,18\,\,20\,9\,9,205\,Starting Price: ,,
2022-05-12,Carbide Inserts,,,,,160-A-1,,160\,Init Quantity: 25,,25
2022-05-12,Starrett 823E Box W/ 16\, 17\, 18 Rods,10,25,15,,129-A-1,4\,\,22\,8\,5,129\,Starting Price: ,,
2022-05-12,Starrett 124C W/ Box\, Head\, and  2\" spacer\, and 14-20\, 20-26\, 26-32,35,34,-1,,130-A-1,6\,\,29\,7\,4,130\,Starting Price: ,,
2022-05-12,Buyers Premium (18%),18,0,-18,,,,Starting Price: ,,
2022-05-12,Tax,0,,,,,,Starting Price: ,,
2022-05-12,Lot from Pat,60,107.99,47.99,,,,Starting Price: ,,
2022-05-12,Misc Punches/Cold Chisels,,20.5,,2034-05-02,274-A-1,5\,\,8\,8\,5,274\,Starting Price: ,,
2022-05-12,Misc Greenfield Taps and Dies,,46,,2023-05-12,275-A-1,10\,\,10\,8\,6,275\,Starting Price: ,,
2022-05-12,Misc Machinist Tools,,35,,2023-05-03,276-A-1,11\,\,12\,8\,6,276\,Starting Price: ,,
2022-05-12,Misc General Tools,,5.5,,2023-05-03,277-A-1,30\,\,23\,14\,11,277\,Starting Price: ,,
2022-05-12,Rebel Rotozip + Accessories,,0.99,,2023-04-05,272-A-1,7\,\,13\,8\,7,272\,Starting Price: ,,
2022-05-12,Lot Misc. Planes,25,,,,,,Starting Price: ,,
2022-05-12,Stanley Compass Plane,,,,,,,Starting Price: ,,
2022-05-12,Starrett 124 2-12\" Inside Micrometer,,,,,128-A-1,4\,\,16\,8\,7,128\,Starting Price: ,,
2022-05-13,Lot Astd Grinding Wheels,30,,,,,,Starting Price: ,,
2022-05-13,Jacobs 20N Chuck w/ MT4 Arbor w/ Key,70,160,90,2022-05-18,142-A-1,12\,\,15\,8\,7,142\,Starting Price: ,,
2022-05-13,Dorian CXA QCTP W/ 4 holders,275,425,150,2022-06-20,144-A-1,26\,\,16\,12\,7,144\,Starting Price: ,,
2022-05-13,Astd Hardinge 5C-adapting Expanding Collets,15,56,41,2022-05-21,143-A-1,8\,\,12\,8\,8,143\,Starting Price: ,,
2022-05-13,Sunnen JN-95 Junior Portable Hone,150,300,150,2022-05-20,140-A-1,11\,\,16\,12\,7,140\,Starting Price: ,,
2022-05-13,Sunnen AN-815 Heavy Duty Portable Hone,175,375,200,2022-05-15,141-A-1,12\,\,17\,11\,10,141\,Starting Price: ,,
2022-05-13,Lot Carbide Endmills,50,,,,,,Starting Price: ,,
2022-05-13,I-R Air Rachet Wrench,60,145,85,2022-07-13,161-A-1,6\,\,17\,9\,7,161\,Starting Price: ,,
2022-05-13,Matco Manual Impact Driver Set,20,,,,,,Starting Price: ,,
2022-05-13,Diecraft 412 12\" C-Clamp,25,,,,,,Starting Price: ,,
2022-05-13,Diecraft 412 12\" C-Clamp,25,,,,,,Starting Price: ,,
2022-05-13,Lot Craftsman Middle Tool Cabine W/ Misc tool cases,70,270,200,,,,Starting Price: ,,
2022-05-13,Craftsman Quiet-Glide Middle Tool Cabinet,,250,,2022-05-27,,59\,\,30\,20\,18,Starting Price: ,,
2022-05-13,Starrett 6\" Dial Caliper Case\, CASE ONLY,,10,,2022-09-15,172-A-1,2\,\,16\,8\,4,172\,Starting Price: ,,
2022-05-13,Astd Import Micrometer Cases (Cases Only),,0,,,195-A-1,2\,\,8\,8\,6,195\,Starting Price: Thrown Out\, Actual Weight: (1.2lbs),,
2022-05-13,Mitutoyo 147-351 Hub Micrometer (Case Only),,10,,2024-05-05,196-A-1,2\,\,8\,8\,6,196\,Starting Price: \, Actual Weight: (0.9lbs),,
2022-05-13,18%,173.7,0,-173.7,,,,Starting Price: ,,
2022-05-13,Tax,0,,,,,,Starting Price: ,,
2022-05-24,Dorian AXA Quick Change Toolpost,125,,,,,,Starting Price: ,,
2022-05-29,Mitutoyo 7-8 Digit (Not digital),30,99,47.05,2022-07-19,150-A-1,8\,\,18\,13\,5,150\,Starting Price: ,,
2022-05-29,Mitutoyo 7\" Standard,21.95,,,,,,Starting Price: ,,
2022-06-07,Craftsman 3 1/2 ton floor jack Model 50145,30,,,,,,Starting Price: ,,
2022-06-07,Seals for Craftsman 50145 jack,40,,,,,,Starting Price: ,,
2022-06-08,Dewalt Hex-Drive Bit Set,10,,,,,,Starting Price: ,,
2022-06-08,Craftsman Buffer,25,,,,,,Starting Price: ,,
2022-06-08,Craftsman 6 Ton Jack Stand Pair,30,,,,,,Starting Price: ,,
2022-06-09,Lot Astd Combinaiton Wrenches (Husky and Superrench),20,29,9,,,,Starting Price: ,,
2022-06-09,2 Craftsman Wrenches 7/8\" 1\",,15,,2022-08-14,168-A-1,3\,\,21\,5\,5,168\,Starting Price: ,,
2022-06-09,3 Huskey Wrenches 19mm\, 21mm\, 22mm,,9,,2022-08-21,169-A-1,4\,\,19\,7\,6,169\,Starting Price: ,,
2022-06-09,Proto Professional 3/4\",,5,,2022-09-27,170-A-1,2\,\,14\,7\,6,170\,Starting Price: ,,
2022-06-09,2 Double End (DE) Wrenches\, Williams Superrench 1 1/4 x 1 1/16\, SK 1 x 15/16,,,,,171-A-1,3\,\,14\,7\,6,171\,Starting Price: ,,
2022-06-09,Lot 2 Torque Wrenches,15,,,,,,Starting Price: ,,
2022-06-09,PowerKraft 1/2\" Torque Wrench,,,,,,,Starting Price: ,,
2022-06-09,Dial Torque Wrench,,,,,,,Starting Price: ,,
2022-06-09,18%,6.3,0,-6.3,,,,Starting Price: ,,
2022-06-13,Lot 9 Astd Dril Chucks and 4 Astd Centers W/ Sleeves W/ Misc Tooling,240,49,-191,,,,Starting Price: ,,
2022-06-13,Morse Taper Adapters and Keys/Wedges,,4.5,,2022-08-26,173-A-1,8\,\,9\,8\,6,173\,Starting Price: ,,
2022-06-13,Misc Junk Carabide Tipped Lathe Bits,,0,,,174-A-1,30\,\,10\,8\,8,174\,Starting Price: ,,
2022-06-13,Misc Pneumatic Lever Pistol Nozzles Blowers,,4.5,,2022-08-16,175-A-1,5\,\,11\,7\,6,175\,Starting Price: ,,
2022-06-13,MT3 Spring Loaded Live Center,,35,,,203-A-1,2\,\,9\,7\,5,203\,Starting Price: \, Actual Weight: (1.2lbs),,
2022-06-13,Astd Square Nut Wrenches,,,,,204-A-1,2\,\,8\,7\,5,204\,Starting Price: \, Actual Weight: (1.8lbs),,
2022-06-13,Starrett S154LZ Adjustable Parallel Set (CASE ONLY),,5,,2022-09-30,197-A-1,2\,\,11\,9\,7,197\,Starting Price: \, Actual Weight: (1.0lbs),,
2022-06-13,Dorian Right Angle Head\, R8 Taper,300,,-300,,153-A-1,22\,\,13\,10\,8,153\,Starting Price: ,,
2022-06-13,Lot 6 Chucks,210,0,-210,,,,Starting Price: ,,
2022-06-13,151-A Jacobs 2A Chuck W/ Key to Straight Shank ,,,,,154-A-1,2\,\,5\,5\,7,154\,Starting Price: \, Actual Weight: (1.3lbs),,
2022-06-13,151-B Jacobs 2A Chuck W/ Key to Straight Shank ,,,,,155-A-1,1\,13\,8\,8\,6,155\,Starting Price: ,,
2022-06-13,151-C Jacobs 8 1/2 BalllB Super Chuck W/Key to R8,,,,,156-A-1,2\,7\,8\,8\,6,156\,Starting Price: ,,
2022-06-13,151-D Jacobs 14N BallB Super Chuck W/Key to R8,,,,,157-A-1,4\,7\,7\,7\,8,157\,Starting Price: ,,
2022-06-13,151-E Jacobs 14N BallB Super Chuck W/Key to R8,,,,,158-A-1,4\,4\,8\,8\,6,158\,Starting Price: ,,
2022-06-13,151-F Jacobs 16N BallB Super Chuck W/Key to R8,,,,,159-A-1,4\,8\,9\,7\,6,159\,Starting Price: ,,
2022-06-13,18%,135,0,-135,,,,Starting Price: ,,
2022-06-13,Lot - Cnc's,450,,,,,,Starting Price: ,,
2022-06-13,CNC Sherline Lathe,,,,,,,Starting Price: ,,
2022-06-13,CNC Sherline Mill,,,,,,,Starting Price: ,,
2022-06-19,Lot,30,,,,,,Starting Price: ,,
2022-06-19,Starrett 196 Black Plunge Indicator,,,,,,,Starting Price: ,,
2022-06-19,Starrett 196 Black Plunge Indicator,,,,,,,Starting Price: ,,
2022-06-19,Starrett 490 Angle Head for Square,,,,,,,Starting Price: ,,
2022-06-19,Starrett C604-R 18\" Ruler,,,,,,,Starting Price: ,,
2022-06-19,Starrett 827B Edge Finder W/ Pouch,,,,,,,Starting Price: ,,
2022-06-19,Starrett 284 29 Deg Screw Thread Gage,,,,,,,Starting Price: ,,
2022-06-19,Misc Indicator Holder Hardware (3pcs),,,,,,,Starting Price: ,,
2022-06-19,Starrett 824A Original Box,15,,,,,,Starting Price: \,complete and no rust,,
2022-06-19,Powermate Air Compressor (Working),40,,,,,,Starting Price: ,,
2022-06-19,30lbs Round-bar steel,15,,,,,,Starting Price: ,,
2022-06-19,Lot,15,,,,,,Starting Price: ,,
2022-06-19,National Double End Drill Angle Grinding Gauge,,,,,,,Starting Price: ,,
2022-06-19,Brown and Sharpe 388\, 2.5\" ID/OD caliper,,,,,,,Starting Price: ,,
2022-06-21,Atlas 618 Lathe + Assecories,675,,,,,,Starting Price: ,,
2022-07-03,Craftsman Impact Socket Set,35,,,,,,Starting Price: ,,
2022-07-07,Lot,0,,131.85,,,,Starting Price: \,From Mario,,
2022-07-07,Eagle Claw\, Pack It Series Fishing Rod,,20.5,,2022-07-19,165-A-1,2\,\,24\,5\,4,165\,Starting Price: ,,
2022-07-07,Mako Fishing Rod,0,,,,164-A-1,5\,\,46\,8\,6,164\,Starting Price: ,,
2022-07-07,Wolf 814883 Electrode/Igniter Cable kit,,26.35,,,199-A-1,2\,\,8\,8\,6,199\,Starting Price: \, Actual Weight: (0.9lbs),,
2022-07-07,Wolf 815507 - Tytronics RI306 6 Point Gas Re-Igniter,,70,,,200-A-1,3\,\,16\,10\,8,200\,Starting Price: \, Actual Weight: (2.6lbs),,
2022-07-07,Sub-Zero Tytronics 815552 Single Point Gas Re-Igniter RI 120A-1,,15,,,201-A-1,2\,\,8\,8\,6,201\,Starting Price: \, Actual Weight: (0.8lbs),,
2022-07-10,Makita Circular Saw (36v) New,100,,,,,,Starting Price: ,,
2022-07-10,Makita 5.0Ah battery New,55,,,,,,Starting Price: ,,
2022-07-10,Makita 5.0 Ah battery,45,,,,,,Starting Price: ,,
2022-07-10,Jacobs Chuck W/ MT1 Arbor,5,,,,,,Starting Price: ,,
2022-07-10,Pneumatic Line,10,,,,,,Starting Price: ,,
2022-07-10,Compression Checker,10,,,,,,Starting Price: ,,
2022-07-10,Vacuum Checker,10,,,,,,Starting Price: ,,
2022-07-10,Interapid 0.0005\" Test Indicator + Case + Mounting Hardware,20,,,,,,Starting Price: ,,
2022-07-10,Mitutoyo 0.0001\" Test Indicator + Case + Mounting Hardware,20,,,,,,Starting Price: ,,
2022-07-10,Starrett No 4 Rule and Center Finder Head,5,,,,,,Starting Price: ,,
2022-07-17,Threaded Cord-Wire Wheel,5,,,,,,Starting Price: ,,
2022-07-17,Mitutoyo 0.0001\" Test Indicator + Case + Mounting Hardware,20,,,,,,Starting Price: ,,
2022-07-17,Makita Double 18V Charging Station (New),45,,,,,,Starting Price: ,,
2022-07-17,Blue Point Snap Ring Pliers Set,50,,,,,,Starting Price: ,,
2022-07-29,NYE 1/2\"-1 1/4\" Pipe Threader W/ Dies & Handle,30,,,,,,Starting Price: ,,
2022-07-29,Tiwanese Line Wrenches,5,,,,,,Starting Price: ,,
2022-07-29,3 Small Vises,25,15.5,-9.5,,,,Starting Price: ,,
2022-07-29,Jewlers Vise\, Special\, George Colton,,15.5,,2022-11-23,191-A-1,6\,\,17\,10\,8,191\,Starting Price: ,,
2022-07-29,5 Small Drill Chucks,15,,,,,,Starting Price: ,,
2022-07-29,2 Keyless and 3 Small Chucks,10,,,,,,Starting Price: ,,
2022-07-29,Lot Astd Collets,25,220,195,,,,Starting Price: ,,
